Smiles,IC50_nM
CCOC(=O)c1nc(sc1C)-c1cnc(Nc2ccc3ncsc3c2)cc1NC(C)C,960.85
CN1CCN(CC1)C(=O)Cn1cc2cc(NC(=O)c3cccc(n3)C(F)(F)F)c(F)cc2n1,961.0
FC(F)(F)c1cccc(n1)C(=O)Nc1ccc2nn(CC(=O)N3CCOCC3)cc2c1,965.0
FC(F)(F)c1cccc(n1)C(=O)Nc1ccc2nn(CC(=O)N3CCN(CC3)C3CCS(=O)(=O)C3)cc2c1,969.0
CC(C)Oc1cc2c(OCC3(C)CCN(C3)C(=O)CC#N)nccc2cc1C(N)=O,969.0
O=C(Nc1ccccc1C#N)c1ccc2cnc(nn12)N1CCNCC2(CC2)C1,970.0
CC(C)Nc1cc(ncc1-c1nnc(s1)N1C[C@@H]2CC[C@H](C1)[C@H]2N)-c1ccc2cc(cnn12)C#N,970.0
Cn1cc(NC(=O)c2cnn3ccc(NCCN4CCOCC4)nc23)c(n1)C(F)(F)F,977.0
FC(F)(F)c1csc(n1)C(=O)Nc1ccc2nn(CC(=O)N3CCN(CC3)C(=O)c3ccccc3)cc2c1,979.0
FC(F)(F)c1sccc1NC(=O)c1cnn2ccc(nc12)N1CC2CCC1CN2,979.0
COC(=O)N1CCN(CC1)C(=O)N[C@H]1[C@H]2CC[C@@H]1CN(C2)c1nnc(s1)-c1cnc(cc1NC(C)C)-c1ccc2cc(cnn12)C#N,980.0
OC1CN(C1)c1cccc(n1)C(=O)Nc1ccc2nn(CC(=O)N3CCN(CC3)C(=O)c3ccccc3)cc2c1,980.0
CC(C)Nc1cc(ncc1-c1nnc(s1)N1C[C@@H]2CC[C@H](C1)[C@H]2N(C)C(C)=O)-c1ccc2cc(cnn12)C#N,980.0
CC(C)Nc1cc(ncc1-c1nnc(s1)N1C[C@@H](NC(C)=O)C2(CC2)C1)-c1ccc2cc(cnn12)C#N,990.0
CC(C)Nc1cc(ncc1-c1nnc(s1)N1C[C@@H]2CC[C@H](C1)[C@H]2NC(=O)N1CCN(CC1)C(C)=O)-c1ccc2cc(cnn12)C#N,990.0
Cc1nc(N)nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c1-c1nc2ccccc2o1,992.0
CN1CC2(C1)CN(C2)C(=O)Cn1cc2cc(NC(=O)c3cccc(n3)C(F)(F)F)ccc2n1,994.0
CN(C)C(=O)O[C@@H]1CC[C@@H](CC1)Nc1cc(ncc1C(=O)NC[C@@H](F)C(C)(C)O)-c1ccc2cc(cnn12)C#N,1000.0
CC(C)Nc1cc(ncc1-c1nnc(s1)C(=O)N1CCOCC1)-c1ccc2cc(cnn12)C#N,1000.0
CNC(=O)O[C@@H]1CC[C@@H](CC1)Nc1cc(ncc1C(=O)NC[C@@H](F)C(C)(C)O)-c1ccc2cc(cnn12)C#N,1000.0
NC(=O)c1nn(cc1NC(=O)c1cnn2ccc(nc12)N1CCNCC1)-c1ccccn1,1000.0
Cc1ccc(cc1)-c1cc(Nc2cc(ncc2C(=O)NC[C@@H](F)C(C)(C)O)-c2ccc3cc(cnn23)C#N)n(n1)-c1ccccc1,1000.0
CN(C)C(=O)O[C@H]1C[C@@H](C1)Nc1cc(ncc1C(=O)NC[C@@H](F)C(C)(C)O)-c1ccc2cc(cnn12)C#N,1000.0
CC[C@H]1[C@@H](COc2nccc3cc(C(N)=O)c(OC)cc23)NC(=O)[C@H]1OC,1003.0
CC(C)Nc1cc(ncc1-c1nnc(s1)C12CCC(O)(CC1)CC2)-c1ccc2cc(cnn12)C#N,1010.0
C[C@@H](Nc1cc(ncc1-c1nnc(s1)N1C[C@@H]2CC[C@H](C1)[C@H]2NC(C)=O)-c1ccc2cnc(N[C@@H]3CCCC[C@@H]3N)nn12)C#N,1010.0
FC(F)(F)c1sccc1NC(=O)c1cnn2ccc(nc12)N1CCCNCC1,1013.0
CC(C)Nc1cc(ncc1-c1nnc(s1)N1CC(C1)N1CCC(F)(F)C1)-c1ccc2cc(cnn12)C#N,1020.0
CC(C)Nc1cc(ncc1-c1nnc(s1)N1CCC[C@H](C1)NC(C)=O)-c1ccc2cc(cnn12)C#N,1020.0
CC(C)Nc1cc(ncc1-c1nnc(s1)N1CCC(O)(CF)CC1)-c1ccc2cc(cnn12)C#N,1020.0
CNC(=O)C1CCN(CC1)c1nnc(s1)-c1cnc(cc1NC(C)C)-c1ccc2cc(cnn12)C#N,1020.0
OCCNc1cccc(NC(=O)c2cnn3cccnc23)c1N1CCCCC1,1029.0
CC(C)Nc1cc(ncc1-c1nnc(s1)C12CCC(CC1)(CC2)NC(C)=O)-c1ccc2cc(cnn12)C#N,1030.0
C[C@@H](Nc1cc(ncc1-c1nnc(s1)N1C[C@@H]2CC[C@H](C1)[C@@]2(C)NC(C)=O)-c1ccc2cc(cnn12)C#N)C#N,1030.0
C[C@@H](Nc1cc(ncc1-c1nnc(s1)N1CC[C@@H](NC(C)=O)C(F)(F)C1)-c1ccc2cc(cnn12)C#N)C#N,1030.0
N[C@@H]1[C@@H](CCCC1(F)F)Nc1ncc2ccc(C(=O)Nc3ccsc3C#N)n2n1,1035.0
CC(C)Oc1cc2c(OCC3CCNC(=O)C3)nccc2cc1C(N)=O,1037.0
CC(C)Nc1cc(ncc1-c1nnc(s1)N1C[C@@H]2CC[C@H](C1)[C@H]2NC(=O)C(C)(C)O)-c1ccc2cc(cnn12)C#N,1040.0
CC(C)Nc1cc(ncc1-c1nnc(s1)N1C[C@@H]2CC[C@H](C1)[C@H]2N1CCOC1=O)-c1ccc2cc(cnn12)C#N,1040.0
O=C(Nc1ccsc1C#N)c1ccc2cnc(nn12)N1CCCNCC1,1040.0
CC(C)Oc1cc2c(OCC3(C)COC3)ccnc2cc1C(N)=O,1042.0
Cc1n(CC(=O)N2CCN(CC2)C(=O)c2ccccc2)nc2ccc(NC(=O)c3cccc(n3)C(F)(F)F)cc12,1043.0
CC(C)Oc1cc2c(OC[C@@H]3C[C@@](O)(CC(F)(F)F)C(=O)N3)nccc2cc1C(N)=O,1048.0
C[C@@H](Nc1cc(ncc1-c1nnc(s1)N1CC2(C1)CCC(CC2)NC(C)=O)-c1ccc2cc(cnn12)C#N)C#N,1060.0
Cn1cc(NC(=O)c2cccc(n2)-c2ccnc(NCC3CC3)c2)c(n1)C(=O)NCCN1CCCC1,1062.0
CC1(O)CCN(CC1)c1nnc(s1)-c1cnc(cc1NC1CCOCC1)-c1ccc2cc(cnn12)C#N,1070.0
CC(C)Nc1cc(ncc1-c1nnc(s1)N1CC2CCC(C1)N2C(=O)C1CC1)-c1ccc2cc(cnn12)C#N,1080.0
CC(C)Nc1cc(ncc1-c1nnc(s1)N1C[C@@H]2CC[C@H](C1)[C@H]2NC(=O)N1CCN(CC1)S(C)(=O)=O)-c1ccc2cc(cnn12)C#N,1090.0
CC(=O)NC1CCC(F)(CC1)c1nnc(s1)-c1cnc(cc1NC1COC1)-c1ccc2cc(cnn12)C#N,1090.0
Cn1cc(NC(=O)c2cncc(c2)-c2ccnc(NCC3CC3)c2)c(n1)C(N)=O,1099.0
CC(=O)N[C@H]1[C@H]2CC[C@@H]1CN(C2)c1nnc(s1)-c1cnc(cc1NC1(C)CCOCC1)-c1ccc2cc(cnn12)C#N,1100.0
CCN1CCCN(CC1)c1ccn2ncc(C(=O)Nc3cn(C)nc3C(F)(F)F)c2n1,1104.0
Cn1cc(NC(=O)c2cccc(n2)-c2ccc(nc2)N2CCOCC2)c(n1)C(N)=O,1105.0
CC(C)Nc1cc(ncc1-c1nnc(s1)C(=O)N[C@@H]1CC[C@H](O)CC1)-c1ccc2cc(cnn12)C#N,1120.0
CC(C)Nc1cc(ncc1-c1nnc(s1)C(=O)N[C@H]1C[C@@](C)(O)C1)-c1ccc2cc(cnn12)C#N,1120.0
CCCn1c2cc(CN(C)C)ccc2[nH]\c1=N/C(=O)c1cccc(c1)C(N)=O,1120.0
CC(C)Nc1cc(ncc1-c1nnc(s1)N1C[C@@H]2C[C@H](C1)[C@@H]2NC(C)=O)-c1ccc2cc(cnn12)C#N,1130.0
CC(C)Nc1cc(ncc1-c1nnc(s1)N1C[C@@H]2CC[C@H](C1)[C@H]2NC(=O)CNS(C)(=C)=O)-c1ccc2cc(cnn12)C#N,1130.0
CC(C)Oc1cc2c(OCC3CCCCO3)nccc2cc1C(N)=O,1130.0
NC(=O)c1cc2ccnc(OC[C@@H]3CCC(=O)N3)c2cc1OC1CCC1,1141.0
N[C@@H]1[C@@H](CCCC1(F)F)Nc1ccn2ncc(C(=O)Nc3cscc3Br)c2n1,1145.0
CC1(COC1)Nc1cc(ncc1-c1nnc(s1)[C@H]1CC[C@@H](CC1)NC(=O)C1CC1)-c1ccc2cc(cnn12)C#N,1150.0
CC(C)Nc1cc(ncc1-c1nnc(s1)N1CC[C@@](C)(O)[C@H](F)C1)-c1ccc2cc(cnn12)C#N,1150.0
CC(C)Nc1cc(ncc1-c1nnc(s1)N1C[C@@H]2CCC[C@H](C1)[C@@H]2NC(C)=O)-c1ccc2cc(cnn12)C#N,1150.0
CC(C)Nc1cc(ncc1-c1nnc(s1)N1C[C@@H]2CC[C@H](C1)[C@H]2NC(=O)N1CCOCC1)-c1ccc2cc(cnn12)C#N,1160.0
CC(C)Nc1cc(ncc1-c1nnc(s1)N1CC2(C1)CCC(CC2)NC(C)=O)-c1ccc2cc(cnn12)C#N,1160.0
CC(C)Nc1cc(ncc1-c1nnc(s1)C(C)(C)O)-c1ccc2cc(cnn12)C#N,1160.0
OC(=O)C(F)(F)F.Brc1sccc1NC(=O)c1csc2ncc(nc12)N1CCCNCC1,1161.0
CC(C)Nc1cc(ncc1-c1nnc(s1)N1CC2(CC(C2)NC(C)=O)C1)-c1ccc2cc(cnn12)C#N,1170.0
CC(=O)N[C@H]1C[C@@H](C1)c1nnc(s1)-c1cnc(cc1NC1CCOCC1)-c1ccc2cc(cnn12)C#N,1170.0
CC(C)Nc1cc(ncc1-c1nnc(s1)N1CC[C@@H](NC(C)=O)[C@@H](F)C1)-c1ccc2cc(cnn12)C#N,1170.0
COc1cc2c(OC[C@@H]3C[C@H](CC#N)C(=O)N3)nccc2cc1C(N)=O,1173.0
CC(C)Oc1cc2c(O[C@H]3C[C@@H]4C[C@H]3CN4)nccc2cc1C(N)=O,1177.0
CC(C)Nc1cc(ncc1-c1nnc(s1)N1CC2(C1)CCC(C)(O)CC2)-c1ccc2cc(cnn12)C#N,1180.0
CC(C)Nc1cc(ncc1-c1nnc(CC(C)(C)O)s1)-c1ccc2cc(cnn12)C#N,1180.0
COc1cc2c(OC[C@H]3CN(C)C(=O)O3)nccc2cc1C(N)=O,1182.0
Cc1cn(C)c(n1)-c1ccc2ncnc(N[C@H]3CC[C@@H](CC3)N3CCOCC3)c2c1,1193.0
OC(=O)C(F)(F)F.Clc1ccccc1NC(=O)c1ccc2ccc(nn12)N1CCCNCC1,1198.0
COc1cc2c(OC[C@@]34C[C@@H]3CC(=O)N4)nccc2cc1C(N)=O,1200.0
COc1cc2c(OC[C@@H]3CC(=C4COC4)C(=O)N3)nccc2cc1C(N)=O,1200.0
CN(C)[C@H]1CC[C@@H](CC1)Nc1ncnc2cc(C)c(C)cc12,1209.0
CNc1cc(ncc1-c1nnc(s1)N1CC[C@@H](NC(C)=O)C(F)(F)C1)-c1ccc2cc(cnn12)C#N,1210.0
CC(C)Nc1cc(ncc1-c1nnc(s1)N1CC[C@@H](C1)NC(C)=O)-c1ccc2cc(cnn12)C#N,1210.0
CC(C)Nc1cc(ncc1-c1nnc(s1)N1CC[C@](C)(O)[C@H](F)C1)-c1ccc2cc(cnn12)C#N,1210.0
OC(=O)C(F)(F)F.FC(F)(F)c1sccc1NC(=O)c1ccc2ccc(nn12)N1C[C@@H]2CC[C@H]1CN2,1215.0
CC(C)Nc1cc(ncc1-c1nnc(s1)N1C[C@@H]2CC[C@H](C1)[C@H]2NC(=O)C1CN(C)C1)-c1ccc2cc(cnn12)C#N,1220.0
CC(C)Oc1cc2c(OCC3CCC(=O)NC3)nccc2cc1C(N)=O,1222.0
CC(=O)N[C@H]1C[C@@H](C1)c1nnc(s1)-c1cnc(cc1NC1COC1)-c1ccc2cc(cnn12)C#N,1230.0
OC(=O)C(F)(F)F.FC(F)(F)c1sccc1NC(=O)c1csc2ncc(nc12)N1C[C@H]2CC[C@@H]1CN2,1231.0
COc1cc2c(OC[C@@H]3C[C@@H](C4COC4)C(=O)N3)nccc2cc1C(N)=O,1243.0
N[C@@H]1[C@@H](CCCC1(F)F)Nc1ccn2ncc(C(=O)Nc3ccsc3Br)c2n1,1245.0
CC(C)Nc1cc(ncc1-c1nnc(s1)N1CC2CC(C1)N2C(C)=O)-c1ccc2cc(cnn12)C#N,1260.0
Clc1ccccc1NC(=O)c1cnn2ccc(nc12)N1CCCNCC1,1267.0
N[C@@H]1[C@@H](CCCC1(F)F)Nc1ncc2ccc(C(=O)Nc3cscc3Cl)n2n1,1269.0
Cc1cccc(n1)C(=O)Nc1cc2cn(CC(=O)N3CCN(CC3)C(=O)C3CC3)nc2cc1F,1271.0
CC(C)Nc1cc(ncc1-c1nnc(s1)N1C2CC1COC2)-c1ccc2cc(cnn12)C#N,1280.0
CC(C)Oc1cc2c(OCC3CCN(CC3)C(=O)CC#N)nccc2cc1C(N)=O,1286.0
CC(C)Nc1cc(ncc1-c1nnc(s1)C1CC1C(C)(C)O)-c1ccc2cc(cnn12)C#N,1290.0
Cn1cc(NC(=O)c2cccc(n2)C2=CCS(=O)(=O)CC2)c(n1)C(N)=O,1299.0
CC[C@@H]1CC(=O)N[C@@H]1COc1ncc(NS(=O)(=O)c2cccnc2)c2cc(C(N)=O)c(OC(C)C)cc12,1300.0
CN\C=C(/C=N)c1ccc2ncnc(N[C@H]3CC[C@@H](CC3)N3CCOCC3)c2c1C,1312.0
CC(C)Oc1cc2c(OCC3CCCNC3)nccc2cc1C(N)=O,1320.0
CC(C)Oc1cc2c(OC[C@H]3CCCNC3)nccc2cc1C(N)=O,1320.0
OC(=O)C(F)(F)F.Brc1sccc1NC(=O)c1ccc2ccc(nn12)N1CCCNCC1,1321.0
CN(C)[C@H]1CC[C@@H](CC1)Nc1ncnc2ccc(cc12)C(\C=N)=C\NCCN1CCOCC1,1325.0
Nc1ncc(-c2nc3ccccc3s2)c(N[C@@H]2C[C@H](CO)[C@@H](O)[C@@H]2F)n1,1333.0
CCOC(C)N\C=C(/C=N)c1ccc2ncnc(N[C@H]3CC[C@@H](CC3)N(C)C)c2c1,1362.0
O=C(Nc1ccccc1C#N)c1cnn2ccc(nc12)N1CCCNCC1,1363.0
Cc1ccc2ncnc(N[C@H]3CC[C@H](CC3)N3CC(F)C3)c2c1,1365.0
OC(=O)C(F)(F)F.O[C@H]1CCCC[C@H]1Nc1ccc2ccc(C(=O)Nc3ccsc3C#N)n2n1,1367.0
CC(C)Nc1cc(ncc1-c1nnc(s1)C12CCC(CC1)(CO2)NC(C)=O)-c1ccc2cc(cnn12)C#N,1370.0
CC(C)Nc1cc(ncc1-c1nnc(s1)C12CC(C1)(C2)NC(C)=O)-c1ccc2cc(cnn12)C#N,1370.0
CC(C)Nc1cc(ncc1-c1nnc(s1)C(=O)N1CCC[C@H]1CNC(C)=O)-c1ccc2cc(cnn12)C#N,1380.0
CCOC(=O)C(Oc1cc2nn(CC(=O)N3CCOCC3)cc2cc1NC(=O)c1cccc(n1)C(F)(F)F)C(C)C,1384.0
CC(C)Nc1cc(ncc1-c1nnc(s1)N1CC[C@](C)(O)[C@@H](F)C1)-c1ccc2cc(cnn12)C#N,1390.0
CC(C)Nc1cc(ncc1-c1nnc(s1)C(=O)N[C@H]1CC[C@H](O)CC1)-c1ccc2cc(cnn12)C#N,1390.0
CC(=O)N[C@H]1CC[C@@H](CC1)c1nnc(s1)-c1cnc(cc1NC12CCC(O)(CC1)CC2)-c1ccc2cc(cnn12)C#N,1390.0
CC(C)Nc1cc(ncc1-c1nnc(s1)N1C[C@@H]2CC[C@H](C1)[C@H]2NC(=O)[C@@H](C)O)-c1ccc2cc(cnn12)C#N,1390.0
CC(C)Oc1cc2c(OC[C@@H]3C[C@](F)(CO)C(=O)N3)nccc2cc1C(N)=O,1396.0
CC(Sc1nc2n(ncc2c(=O)[nH]1)-c1cccc(Cl)c1)C(N)=O,1400.0
OC(=O)C(F)(F)F.N[C@@H]1[C@@H](CCCC1(F)F)Nc1cnc2scc(C(=O)Nc3ccsc3Cl)c2n1,1413.0
CC(C)Oc1cc2c(OC[C@H]3NC(=O)[C@@H]4CN(C)C[C@H]34)nccc2cc1C(N)=O,1416.0
CC(C)Nc1cc(ncc1-c1nnc(s1)C(=O)N1CC[C@H](C1)NC(=O)C1CC1)-c1ccc2cc(cnn12)C#N,1420.0
O=C(N[C@H]1CC[C@@H](CC1)c1nnc(s1)-c1cnc(cc1NC1CCOCC1)-c1ccc2cc(cnn12)C#N)C1CC1,1420.0
CC(C)Oc1cc2c(OC[C@@H]3CCN3)nccc2cc1C(N)=O,1429.0
CC(C)Nc1cc(ncc1-c1nnc(s1)C(=O)N1CC[C@@H](C1)NC(=O)OC(C)(C)C)-c1ccc2cc(cnn12)C#N,1430.0
FC(F)(F)c1sccc1NC(=O)c1ccc2cnc(nn12)N1C[C@H]2CC[C@@H]1CN2,1439.0
CC(C)Oc1cc2c(O[C@@H]3CCCNC3)ncc(-c3cnn(c3)C3CCOCC3)c2cc1C(N)=O,1439.0
CC(C)Oc1cc2c(OC[C@H]3COCCN3)nccc2cc1C(N)=O,1443.0
CC(C)Oc1cc2c(OC[C@@H]3NCCCO3)nccc2cc1C(N)=O,1443.0
Cn1cc(NC(=O)c2ccnc(c2)-c2ccnc(NCC3CC3)c2)c(n1)C(N)=O,1447.0
FC(F)(F)c1ccccc1NC(=O)c1ccc2cnc(nn12)N1C[C@@H]2CC[C@H]1CN2,1450.0
COc1cc2c(OC[C@@H]3NC(=O)[C@H](F)C33CC3)nccc2cc1C(N)=O,1450.0
FC(F)c1ccccc1NC(=O)c1cnn2ccc(nc12)N1CC2CCC1CN2,1456.0
CC(C)Nc1cc(ncc1-c1nnc(CC#N)s1)-c1ccc2cc(cnn12)C#N,1460.0
CC(C)Nc1cc(ncc1-c1nnc(s1)C1=CCC(CC1)NC(C)=O)-c1ccc2cc(cnn12)C#N,1470.0
CC(C)Nc1cc(ncc1-c1nnc(s1)C1CCN(CC(F)F)CC1)-c1ccc2cc(cnn12)C#N,1470.0
NC1CCC(CC1)Oc1ccc(Cl)cc1NC(=O)c1csc2cncnc12,1471.0
OC[C@H]1CC(Nc2[nH+]c(NC3CC3)ncc2-c2ccc3ccccc3n2)[C@H](O)[C@@H]1O,1473.0
CC(C)Oc1cc2c(OC[C@@]3(CO)CCC(=O)N3)nccc2cc1C(N)=O,1480.0
CC(C)Nc1cc(ncc1-c1nnc(s1)N1CC[C@H](O)C(F)(F)C1)-c1ccc2cc(cnn12)C#N,1480.0
CC(C)Oc1cc2c(OCC3(C)CCNCC3)ccnc2cc1C(N)=O,1489.0
CC(C)Nc1cc(ncc1-c1nnc(s1)C(=O)N1CCC[C@@H]1CNC(C)=O)-c1ccc2cc(cnn12)C#N,1500.0
Clc1ccc(N2CCCCCC2)c(NC(=O)c2cnn3cccnc23)c1,1503.0
CC(C)Nc1cc(ncc1-c1nnc(s1)N1CC2(CCO2)C1)-c1ccc2cc(cnn12)C#N,1520.0
CC(C)Nc1cc(ncc1-c1nnc(s1)N1C[C@@H]2C[C@H](C1)[C@H]2NC(C)=O)-c1ccc2cc(cnn12)C#N,1520.0
CC(C)Oc1cc2c(OC[C@H]3CCCN(C3)C(=O)CC#N)ccnc2cc1C(N)=O,1520.0
CC(C)Nc1cc(ncc1-c1nnc(s1)N1C[C@@H]2CC[C@H](C1)[C@@]2(C)NC(C)=O)-c1ccc2cc(cnn12)C#N,1520.0
OC1CCC(C1)Oc1ccc(Cl)cc1NC(=O)c1csc2cncnc12,1521.0
COc1cc2c(OCC3(C)COCC(=O)N3)nccc2cc1C(N)=O,1539.0
Cn1cc(NC(=O)c2cccc(n2)-c2ccnc(NCC3CC3)c2)c(n1)C(=O)NCc1ncc[nH]1,1543.0
OC(=O)C(F)(F)F.Clc1ccccc1NC(=O)c1csc2ncc(nc12)N1C[C@@H]2CC[C@H]1CN2,1556.0
CC(C)Nc1cc(ncc1C1CCC(S1)c1ccc(NC(=O)C23C4C5C6C4C2C6C35)cc1)-c1ccc2cc(cnn12)C#N,1570.0
CC(C)Nc1cc(ncc1-c1nnc(s1)N1C[C@@H]2CC[C@H](C1)[C@H]2O)-c1ccc2cc(cnn12)C#N,1570.0
O[C@H]1CCCC[C@H]1Nc1ccn2ncc(C(=O)Nc3ccsc3Cl)c2n1,1577.0
Cn1cc(NC(=O)c2cccc(n2)-c2ccnc(NCC3CC3)c2)c(n1)C(=O)Nc1cncnc1,1581.0
OC(=O)C(F)(F)F.FC(F)(F)c1sccc1NC(=O)c1csc2ncc(nc12)N1CCCNCC1,1587.0
O[C@H]1CCCC[C@H]1Nc1ncc2ccc(C(=O)Nc3cscc3C#N)n2n1,1588.0
CC(C)Nc1cc(ncc1-c1nnc(s1)N1C2CC1CNC2)-c1ccc2cc(cnn12)C#N,1590.0
CN(C)CCNc1nc([nH]c(=O)c1-c1ccc2ccccc2n1)N1CCOCC1,1600.0
CN(C)CCNc1nc([nH]c(=O)c1-c1nc2ccccc2s1)N1CCOCC1,1600.0
CNC(=O)[C@@H]1CCCN1c1nnc(s1)-c1cnc(cc1NC1COC1)-c1ccc2cc(cnn12)C#N,1610.0
CN(C)C1CCC(CC1)Nc1ncnc2ccc(cc12)-c1cccnc1,1613.0
CN1CCN(CC1)C(=O)Cn1cc2cc(NC(=O)c3cccc(n3)-c3ccc(nc3)[N+]([O-])=O)ccc2n1,1615.0
COc1cc(ccc1NC(=O)c1csc2cncnc12)C(=O)NCCO,1619.0
C=CC(=O)N1CC2(CC(C2)n2cc(nn2)-c2ccc(NC(=O)c3cccc(n3)-c3ccn[nH]3)nc2)C1,1630.0
N[C@@H]1[C@@H](CCCC1(F)F)Nc1ncc2ccc(C(=O)Nc3ccccc3Cl)n2n1,1635.0
Clc1sccc1NC(=O)c1ccc2cnc(nn12)N1C[C@@H]2CC[C@H]1CN2,1635.0
Brc1sccc1NC(=O)c1ccc2cnc(nn12)N1C[C@@H]2CC[C@H]1CN2,1648.0
OC(=O)C(F)(F)F.Brc1ccccc1NC(=O)c1ccc2ccc(nn12)N1CC2CCC1CN2,1665.0
Brc1sccc1NC(=O)c1ccc2cnc(nn12)N1CCCNCC1,1671.0
CC(C(=O)N1CCN(CC1)C(=O)c1ccccc1)n1cc2cc(NC(=O)c3cccc(n3)C(F)(F)F)ccc2n1,1672.0
Brc1cscc1NC(=O)c1ccc2cnc(nn12)N1CCCNCC1,1683.0
COc1cc2c(OC[C@H]3CCC(=O)N3)nccc2cc1C(N)=O,1683.0
NC(=O)c1cc2ccnc(OC[C@@H]3CCC(=O)N3)c2cc1OC(F)(F)F,1689.0
CN(C)[C@H]1CC[C@@H](CC1)Nc1ncnc2ccc(cc12)-c1cnc2n(C)cnc2c1,1691.0
COc1cc2c(OC[C@@H]3NC(=O)[C@@H](F)C33CC3)nccc2cc1C(N)=O,1700.0
CC(C)Nc1cc(ncc1-c1nnc(s1)N1C[C@@H]2CC[C@H](C1)[C@H]2NC(=O)[C@H]1C[C@](C)(O)C1)-c1ccc2cc(cnn12)C#N,1720.0
CC(C)Oc1cc2c(OCC3(F)CCN(CC3)C(=O)CC#N)nccc2cc1C(N)=O,1721.0
CC(C)Oc1cc2c(OC[C@@H]3CCCN(C3)C(=O)CC#N)nccc2cc1C(N)=O,1730.0
COC(=O)NC[C@H]1C[C@@H](C1)Nc1cc(ncc1-c1nnc(s1)N1CCN2CCOC[C@H]2C1)-c1ccc2cc(cnn12)C#N,1730.0
O[C@H]1CCCC[C@H]1Nc1ccn2ncc(C(=O)Nc3ccccc3Cl)c2n1,1748.0
CC(C)Nc1cc(ncc1-c1nnc(s1)C(=O)N1CCC[C@H](C1)NC(C)=O)-c1ccc2cc(cnn12)C#N,1750.0
CC(Oc1cc2nn(CC(=O)N3CCOCC3)cc2cc1NC(=O)c1cccc(n1)C(F)(F)F)C(O)=O,1753.0
Cc1ccc2ncnc(NC3CCC(CC3)N3CCCCC3C(F)(F)F)c2c1,1764.0
OC(=O)C(F)(F)F.FC(F)(F)c1sccc1NC(=O)c1ccc2ccc(nn12)N1C[C@H]2CC[C@@H]1CN2,1771.0
CC(C)Nc1cc(ncc1-c1nnc(s1)N1CC2CCC(C2)C1)-c1ccc2cc(cnn12)C#N,1780.0
CC(C)Nc1cc(ncc1-c1nnc(s1)N1C[C@@H]2CC[C@H](C1)[C@H]2NC(=O)[C@H]1C[C@@](C)(O)C1)-c1ccc2cc(cnn12)C#N,1780.0
CC(C)Oc1cc2c(OC[C@@H]3CCC(=O)N3C)nccc2cc1C(N)=O,1786.0
CC(C)Nc1cc(ncc1-c1nnc(s1)C(=O)N1CC[C@H](C1)NC(=O)OC(C)(C)C)-c1ccc2cc(cnn12)C#N,1790.0
CC(C)Nc1cc(ncc1-c1nnc(s1)N1CC[C@H](C1)NC(C)=O)-c1ccc2cc(cnn12)C#N,1800.0
CC(C)Nc1cc(ncc1-c1nnc(s1)N1CCOC(F)(F)C1)-c1ccc2cc(cnn12)C#N,1810.0
Cn1cc(NC(=O)c2cccc(n2)-c2ccnc(NCC3CC3)c2)c(n1)C(=O)N1CCOCC1,1829.0
CC(C)Nc1cc(ncc1-c1nnc(s1)N1C[C@@H]2CC[C@H](C1)[C@H]2Nc1ncccn1)-c1ccc2cc(cnn12)C#N,1850.0
OC(=O)C(F)(F)F.O[C@H]1CCCC[C@H]1Nc1ccc2ccc(C(=O)Nc3ccccc3C#N)n2n1,1861.0
CC(C)Oc1cc2c(O[C@@H]3C[C@@H]4CN[C@H]3C4)nccc2cc1C(N)=O,1867.0
COc1cc2c(OC[C@@H]3NC(=O)CC3(C)C)nccc2cc1C(N)=O,1870.0
CC(C)Nc1cc(ncc1-c1nnc(s1)N1C[C@@H]2CC[C@H](C1)[C@H]2NS(C)(=O)=O)-c1ccc2cc(cnn12)C#N,1880.0
N[C@@H]1[C@@H](CCCC1(F)F)Nc1ccn2ncc(C(=O)Nc3ccccc3Br)c2n1,1888.0
Cn1cc(NC(=O)c2cccc(n2)-c2ccncc2)c(n1)C(N)=O,1895.0
NC(=O)c1cc2ccnc3OC[C@@H]4C[C@H](COCCOc1cc23)C(=O)N4,1900.0
CC(C)Oc1cc2c(O[C@H]3C[C@@H]4CN[C@H]3C4)nccc2cc1C(N)=O,1909.0
CC(C)Nc1cc(ncc1-c1nnc(s1)C(=O)N1CCC[C@@H](C1)NC(C)=O)-c1ccc2cc(cnn12)C#N,1910.0
O=C(Nc1ccccc1C#N)c1ccc2cnc(nn12)N1CCNCC1,1912.0
CN1CCN(CC1)C(=O)Cn1cc2cc(NC(=O)c3csc(NC4CN(C4)C(=O)OC(C)(C)C)n3)c(OC(F)(F)F)cc2n1,1913.0
N[C@@H]1[C@@H](CCCC1(F)F)Nc1ncc2ccc(C(=O)Nc3ccsc3Cl)n2n1,1913.0
OC(=O)C(F)(F)F.N[C@@H]1[C@@H](CCCC1(F)F)Nc1ccc2ccc(C(=O)Nc3ccsc3Cl)n2n1,1922.0
CC(C)Oc1cc2c(OCC3CCCN(C)C3)nccc2cc1C(N)=O,1922.0
Brc1sccc1NC(=O)c1ccc2cnc(nn12)N1C[C@H]2CC[C@@H]1CN2,1931.0
NC(=O)c1cc2ccnc(OC[C@@H]3CCC(=O)N3)c2cc1OCC#C,1938.0
NC(=O)c1cc2ccnc(OC[C@@H]3CCC(=O)N3)c2cc1OC=C=C,1948.0
