Smiles,IC50_nM
O=c1[nH]c(Nc2ccc(F)cc2)nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c1-c1nc2ccccc2s1,284.0
CC1CCCCN1c1nc(N[C@@H]2CCCNC2)c(-c2nc3ccccc3s2)c(=O)[nH]1,280.0
CS(=O)(=O)N1CCC(c2cc(NC(=O)c3cnn4cccnc34)n(-c3ccccc3)n2)CC1,280.0
CC(C)Oc1ccc(Cl)cc1NC(=O)c1csc2cncnc12,290.0
Cn1cc(NC(=O)c2ccnc(-c3ccnc(NCC4CC4)c3)n2)c(C(N)=O)n1,285.0
Cc1cccc(-c2c(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)nc(N3CCCCC3)[nH]c2=O)n1,296.4
CC1CN(c2nc(N[C@@H]3CCCNC3)c(-c3nc4ccccc4s3)c(=O)[nH]2)CC(C)O1,300.0
O=c1[nH]c(N2CCOCC2)nc(NC2CNC2)c1-c1nc2ccccc2s1,300.0
O=C(Nc1ccc2ncccc2c1)c1csc2cnc(NCCO)nc12,300.0
N=C(N)CNc1nc(N2CCOCC2)[nH]c(=O)c1-c1nc2ccccc2s1,300.0
CN(C)[C@H]1CC[C@H](Nc2ncnc3cc(F)c(F)cc23)CC1,300.0
Cc1cc(Nc2ncc(-c3nc4ccncc4s3)c(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)n2)cc(C)n1,300.0
COc1cnc2c(C(=O)Nc3cc(Cl)ccc3OC3CCC(O)CC3)cnn2c1,301.0
CN(Cc1ccccc1)c1nc(N[C@@H]2CCCNC2)c(-c2nc3ccccc3s2)c(=O)[nH]1,310.0
CC(C)(O)CCn1cc2cc(NC(=O)c3cccc(C(F)(F)F)n3)cc(F)c2n1,309.0
COc1ccc(-c2cc(NC(=O)c3cnn4cccnc34)n(-c3ccc(C)cc3)n2)cn1,310.0
O=C(Nc1cc(Cl)ccc1N1CCCC1)c1cnn2cccnc12,312.0
O=C(Nc1cc(Cl)ccc1OC1CCC(CO)C1)c1cnn2cccnc12,306.0
c1cc(NCC2CCCN2)nc(-c2cnc3ccccn23)c1,313.0
O=C(Nc1cc(Cl)ccc1N1CCCCC1)c1cnn2cccnc12,314.0
COc1cc(N2CCC(OCC(=O)N[C@H](C(=O)N3C[C@@H](O)C[C@H]3C(=O)N[C@@H](C)c3ccc(-c4scnc4C)cc3)C(C)(C)C)CC2)ccc1NC(=O)c1cccc(-c2ccn[nH]2)n1,320.0
O=C(Nc1cc2ccccc2cc1OCCCO)c1cnn2cccnc12,327.0
O=c1[nH]c(Nc2ccccc2)nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c1-c1nc2ccccc2s1,327.0
O=c1[nH]c(NC2CC(F)(F)C2)nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c1-c1nc2ccccc2s1,324.0
O=c1[nH]c(N2CCOCC2)nc(N[C@@H]2CCCNC2)c1-c1nc2cc(C3CC3)ccc2s1,330.0
O=C(Nc1cc2[nH]cnc2cc1N1CCC(CO)CC1)c1cnn2cccnc12,330.0
CCC(CO)Nc1nc(N2CCOCC2)[nH]c(=O)c1-c1nc2ccccc2s1,330.0
CC1(C)Cc2cc(NC(=O)c3cnn4cc(O)cnc34)c(N3CCOCC3)cc2O1,330.0
O=c1[nH]c(N2CCOCC2)nc(NCC2CCNCC2)c1-c1nc2ccccc2s1,330.0
O=c1[nH]c(N2CCC3CCCCC3C2)nc(N[C@@H]2CCCNC2)c1-c1nc2ccccc2s1,330.0
O=c1[nH]c(C2CCN(CC3CC3)CC2)nc(N[C@@H]2CCCNC2)c1-c1nc2ccccc2s1,340.0
Nc1ncnn2ccc(C(=O)Nc3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,340.0
CCOC(=O)c1cnc(Nc2ccc3c(c2)C(C)(C)OC3=O)nc1N[C@H](CO)c1ccccc1,340.0
O=c1[nH]c(N2CCOCC2)nc(NCC2CCCCN2)c1-c1ccc2ccccc2n1,340.0
O=C(Nc1cc(Cl)ccc1O[C@H]1CC[C@H](O)CC1)c1csc2cncnc12,338.0
C[C@@]1(CO)Cc2cc(NC(=O)c3cnn4cccnc34)c(N3CCOCC3)cc2O1,350.0
COc1cc(N2CCN(C)CC2)ccc1NC(=O)c1csc(-c2cccnc2)n1,350.0
O=c1[nH]c(Nc2cncnc2)nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c1-c1nc2ccccc2s1,345.0
C[C@H]1C[C@@H](Nc2nc(N3CCOCC3)[nH]c(=O)c2-c2nc3ccccc3s2)CN1,359.0
COc1cc2ccc(CO)cc2cc1NC(=O)c1cnn2cccnc12,358.0
CSc1nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c(-c2nc3ccccc3s2)c(=O)[nH]1,352.0
CN1CCC[C@@H](Nc2nc(N3CCOCC3)[nH]c(=O)c2-c2nc3ccccc3s2)C1,354.0
CN(C)[C@H]1CC[C@H](Nc2ncnc3[nH]cc([C@H]4CC[C@@H](C(N)=O)CC4)c23)CC1,358.0
O=C(Nc1cc(Cl)ccc1OC1CCC(O)C1)c1cnn2cccnc12,361.0
NC(=O)c1cnc(Nc2ccc3c(c2)CC(=O)N3)cc1NCc1ccccc1,360.0
CC1(C)OC(=O)c2ccc(Nc3ncc(-c4nnc(C56CCN(CC5)CC6)o4)c(N[C@H](CO)c4ccccc4)n3)cc21,360.0
COc1cc(Nc2cc(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)c(-c3nc4ccccc4s3)cn2)ccn1,373.0
COc1cc(N2CCN(CCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCc3ccc(-c4scnc4C)cc3)C(C)(C)C)CC2)ccc1NC(=O)c1cccc(-c2cc[nH]n2)n1,368.0
Cc1ccc(-n2nc(C3CC3)cc2NC(=O)c2cnn3cccnc23)cc1,370.0
CS(=O)(=O)N1CCC(c2nc(N[C@@H]3CCCNC3)c(-c3nc4ccccc4s3)c(=O)[nH]2)CC1,380.0
O=c1[nH]c(C2CCOCC2)nc(N[C@@H]2CCCNC2)c1-c1nc2ccccc2s1,380.0
Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(C(NC(C)(C)C)c3ccccn3)ns2)n1,380.0
CN(c1nc(NC2CCCNC2)c(-c2nc3ccccc3s2)c(=O)[nH]1)[C@H]1CC[C@H](O)CC1,390.0
NC(=O)c1cnc(Nc2ccc3[nH]ncc3c2)cc1NCc1ccccc1,390.0
COc1cc(-c2cc(NC(=O)c3cnn4cccnc34)n(-c3ccc(C)cc3)n2)ccn1,390.0
Cn1cc(NC(=O)c2cccc(-c3ccsc3)n2)c(C(N)=O)n1,401.0
Nc1ccc(-c2cccc(C(=O)Nc3ccc4nc(N5CCOCC5)oc4c3)n2)cn1,397.0
O=C(Nc1nc2ccccc2n1CCO)c1cccc([N+](=O)[O-])c1,400.0
CCOC(=O)Cn1c(NC(=O)c2cccc([N+](=O)[O-])c2)nc2ccccc21,400.0
CN(c1nccc(-c2cnc3ccccn23)n1)C1CCCCC1,400.0
CN(C)[C@H]1CC[C@H](Nc2ncnc3[nH]c4c(c23)CCC4)CC1,410.0
Nc1ncc(-c2nc(-c3ccccc3)cs2)c(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)n1,410.0
Cc1ccc(-n2nc(C3CCOCC3)cc2NC(=O)c2cnn3cccnc23)cc1,410.0
COc1cc(N2CCN(C)CC2)ccc1NC(=O)c1cccc(-c2cnn(C)c2)n1,420.0
C[C@H]1COCCN1c1nc(N[C@@H]2CCCNC2)c(-c2nc3ccccc3s2)c(=O)[nH]1,431.0
CC(=O)Nc1cn2cc(-c3cnc(N)c(OC(C)C(F)(F)F)n3)ccc2n1,430.0
COc1cc2ncccc2cc1NC(=O)c1csc2cnc(N(C)C(C)C)nc12,432.0
O=C(Nc1cc(Cl)ccc1OCCCO)c1cnn2cccnc12,430.0
O=c1[nH]c(C2CCN(C3CCOCC3)CC2)nc(N[C@@H]2CCCNC2)c1-c1nc2ccccc2s1,440.0
N#Cc1ccccc1Nc1cccc(-c2cnc3ccccn23)n1,433.0
CCCN(C)c1ncc2scc(C(=O)Nc3cc(Cl)ccc3OC)c2n1,436.0
O=c1[nH]c(N2CCOCC2)nc(N[C@@H]2CCCNC2)c1-c1nc(C2CC2)cs1,433.0
O=C(Nc1cc(Cl)ccc1OCCCCO)c1cnn2cccnc12,437.0
COc1cc(N2CCC(OCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)N[C@@H](C)c3ccc(-c4scnc4C)cc3)C(C)(C)C)CC2)ccc1NC(=O)c1cccc(-c2ccn[nH]2)n1,443.0
O=c1[nH]c(NCCO)nc(N[C@@H]2CCCNC2)c1-c1nc2ccccc2s1,450.0
CC(=O)N1CCN(c2nc(N[C@@H]3CCCNC3)c(-c3nc4ccccc4s3)c(=O)[nH]2)CC1,450.0
Cn1cc(Nc2nc(NC3COC3)c3nc(CC#N)ccc3n2)cn1,447.0
O=C1CC[C@@H](Nc2nc(N3CCOCC3)[nH]c(=O)c2-c2nc3ccccc3s2)CN1,450.0
CC(=O)N1CCC(c2nc(N[C@@H]3CCCNC3)c(-c3nc4ccccc4s3)c(=O)[nH]2)CC1,450.0
CN(C)[C@H]1CC[C@H](Nc2ncnc3ccn(C4CCOCC4)c23)CC1,446.0
O=c1[nH]c(C2CCN(C3CCCCC3)CC2)nc(N[C@@H]2CCCNC2)c1-c1nc2ccccc2s1,450.0
O=C(Nc1cc(Cl)ccc1OC1CCC(O)CC1)c1cnn2cccnc12,459.0
CC(C)NC(=O)c1cnc(Nc2ccc3c(c2)C(C)(C)OC3=O)nc1N[C@H](CO)c1ccccc1,460.0
O=c1[nH]c(N2CCOCC2)nc(N[C@@H]2CCC[C@@H](O)C2)c1-c1nc2ccccc2s1,454.0
C[C@@]1(O)[C@H](O)[C@@H](CO)C[C@H]1Nc1nc(NC2CCC2)[nH]c(=O)c1-c1nc2ccccc2s1,459.0
COc1cc(C(=O)Nc2ccccc2)ccc1NC(=O)c1cnn2cccnc12,455.0
c1cc(NC2CCNCC2)nc(-c2n[nH]c3ccccc23)c1,456.0
O=C(Nc1cc2cccnc2cc1OC1CCNC1)c1csc2cncnc12,455.0
NC(=O)c1ccc(Nc2cc(NCc3ccccc3)c(C(N)=O)cn2)cc1,470.0
CCc1cc2c(cc1-c1cnn(CC(=O)N(C)C)c1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,465.0
O=c1[nH]c(N2CCOCC2)nc(N[C@@H]2CCCNC2)c1-c1cc2ccccc2cn1,466.0
OC[C@H]1C[C@@H](Nc2nc(NC3CC3)ncc2-c2nc3ccccc3s2)[C@H](O)[C@@H]1O,470.0
O=C(Nc1cc(Cl)ccc1N1CCCC(O)C1)c1cnn2cccnc12,474.0
O=C(Nc1cc(Cl)ccc1OC1CCNCC1)c1csc2cccnc12,476.0
Cn1cc(NC(=O)c2cnn3ccc(NC4CCCCC4)nc23)c(C(F)(F)F)n1,480.0
Cn1cc(NC(=O)c2cccc(-c3ccnc(NCC4CCOCC4)c3)n2)c(C(N)=O)n1,478.0
O=C(Nc1cc(Cl)ccc1-c1ccc(O)cc1)c1cnn2cccnc12,477.0
O=C(Nc1cc(Cl)ccc1OC1CCNCC1)c1cnn2cccnc12,476.0
CN1CCC(n2cc(Nc3nc(OC4(C)CC4)c4nc(-c5ccn(C)n5)ccc4n3)cn2)CC1,490.0
c1cc(-c2cnc3ccccn23)nc(N2CCCNCC2)c1,487.0
O=C(Nc1cc(Cl)ccc1N1CCC(O)C1)c1cnn2cccnc12,493.0
CN(C)c1nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c(-c2nc3ccccc3s2)c(=O)[nH]1,490.0
O=C(Nc1nc2ccccc2n1CC1CCCO1)c1cccc([N+](=O)[O-])c1,500.0
Cn1cnc(CNc2cccc(-c3cnc4ccccn34)n2)c1,497.0
O=C(Nc1cc(Cl)ccc1OCCC(O)CO)c1cnn2cccnc12,506.0
O=C(Nc1cc2oc(N3CCOCC3)nc2nc1C1CC1)c1coc(N2CC[C@H](O)C2)n1,505.0
CN1CCN(c2ccc(Cl)cc2NC(=O)c2cnn3cccnc23)CC1,512.0
O=C(Nc1cc(Cl)ccc1OCc1cnco1)c1cnn2cccnc12,516.0
O=c1[nH]c(N2CCOCC2)nc(N[C@@H]2CCCNC2)c1-c1ccc(C2CC2)cn1,512.0
O=c1[nH]c(N2CCOCC2)nc(N[C@@H]2CCCNC2)c1-c1nc2cccc(C(F)(F)F)c2s1,520.0
Nc1ncc(-c2nc3cccnc3s2)c(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)n1,530.0
O=C(Nc1cc(Cl)ccc1N1CCOCC1)c1cnn2cccnc12,523.0
CN(C)CCCNC(=O)c1nn(C)cc1NC(=O)c1cccc(-c2ccnc(NCC3CC3)c2)n1,542.0
C[C@H]1CC[C@@H](Nc2nc(N3CCOCC3)[nH]c(=O)c2-c2ccc3ccccc3n2)CN1,541.0
NC1CCCN(c2cccc(-c3cnc4ccccn34)n2)C1,535.0
CC(C)(C)c1cccc(-c2c(N[C@@H]3CCCNC3)nc(N3CCOCC3)[nH]c2=O)n1,537.0
O=C(Nc1cc(Cl)ccc1-c1ccccc1)c1cnn2cccnc12,534.0
CS(=O)(=O)N1CCC(Nc2nc(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)c(-c3nc4ccccc4s3)c(=O)[nH]2)CC1,545.0
Cc1csc(-c2c(N[C@@H]3CCCNC3)nc(N3CCOCC3)[nH]c2=O)n1,554.0
O=C(Nc1nc2ccccc2n1C1CCOC1=O)c1cccc([N+](=O)[O-])c1,550.0
c1cc(NC2CCNC2)nc(-c2cnc3ccccn23)c1,545.0
CCS(=O)(=O)N1CCC(c2nc(N[C@@H]3CCCNC3)c(-c3nc4ccccc4s3)c(=O)[nH]2)CC1,550.0
C[C@H]1CC[C@@H](Nc2nc(N3CCOCC3)[nH]c(=O)c2-c2nc3ccccc3s2)CN1,565.0
CC(C)Nc1cc(Nc2ccc3ncsc3c2)ncc1-c1nnc(-c2cccc(C(N)=O)c2)o1,564.2
NCC1CCN(c2ccc(Cl)cc2NC(=O)c2cnn3cccnc23)C1,564.0
Cc1cccc2nc(-c3c(NC4CCCNC4)nc(N4CCOCC4)[nH]c3=O)sc12,580.0
CC1CC(C)CN(c2nc(N[C@@H]3CCCNC3)c(-c3nc4ccccc4s3)c(=O)[nH]2)C1,570.0
c1nc(N[C@H]2CC[C@@H](N3CCOCC3)CC2)c2c(C3CCOCC3)c[nH]c2n1,570.0
COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)nc(NCCc3ccccn3)nc2cc1O,579.0
COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,574.0
CC(C)Nc1cc(Nc2ccc3ncsc3c2)ncc1-c1nc(C(=O)N2CCC3(CC2)C(=O)NCN3c2ccccc2)cs1,575.9
CC1(C)OC(=O)c2ccc(Nc3ncc(-c4nc(C5CC5)no4)c(N[C@H](CO)c4ccccc4)n3)cc21,570.0
O=c1[nH]c(NC2CCOCC2)nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c1-c1nc2ccccc2s1,575.0
O=c1[nH]c(NC2CCC2)nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c1-c1ccccn1,590.0
O=C(Nc1cc(Cl)ccc1OC1CCCC(O)C1)c1cnn2cccnc12,605.0
COc1cc2cc[nH]c2cc1NC(=O)c1csc2cncnc12,596.0
CN(C)[C@H]1CC[C@H](Nc2ncnc3ccsc23)CC1,602.56
O=c1[nH]c(N2CCOCC2)nc(NC2CCC(O)CC2)c1-c1nc2ccccc2s1,620.0
COc1cccc(-c2cnc(Nc3ccc4ncsc4c3)cc2NC(C)C)n1,615.8
COc1cc2ccccc2cc1NC(=O)c1cnn2cccnc12,613.0
O=c1[nH]c(N2CCOCC2)nc(N[C@H]2CCNC2)c1-c1nc2ccccc2s1,620.0
O=c1[nH]c(C2CCN(C3CCCC3)CC2)nc(N[C@@H]2CCCNC2)c1-c1nc2ccccc2s1,620.0
Cc1nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c(-c2nc3ccccc3s2)c(=O)[nH]1,635.0
CN(C)[C@H]1CC[C@H](Nc2ncnc3[nH]ccc23)CC1,630.96
O=c1[nH]c(NC2CCCCC2)nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c1-c1nc2ccccc2s1,636.0
Cl.[2H]C([2H])(c1cc(Nc2nc(C)cn3c(-c4cn[nH]c4)cnc23)sn1)N1CCC(F)(F)C1,640.0
OC[C@H]1C[C@@H](Nc2nc(NC3CC3)ncc2-c2nc3cnccc3s2)[C@H](O)[C@@H]1O,647.0
O=c1[nH]c(N2CCOCC2)nc(NCCNCCO)c1-c1nc2ccccc2s1,640.0
O=C(Nc1cc(Cl)ccc1N1CCC(CO)C1)c1cnn2cccnc12,650.0
COc1cc(C(=O)NCCCO)ccc1NC(=O)c1cnn2cccnc12,640.0
O=C(Nc1ccccc1Cl)c1cccc(-c2cn[nH]c2)n1,660.0
CC(C)N1CCC(c2nc(N[C@@H]3CCCNC3)c(-c3nc4ccccc4s3)c(=O)[nH]2)CC1,660.0
Cn1cc(NC(=O)c2cccc(-n3cccc3)n2)c(C(N)=O)n1,653.0
O=c1[nH]c(NC2CNC2)nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c1-c1nc2ccccc2s1,656.0
O=c1[nH]c(Nc2ccncc2)nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c1-c1nc2ccccc2s1,654.0
O=c1[nH]c(N2CCOCC2)nc(NCCNCCO)c1-c1ccc2ccccc2n1,670.0
CN(C)[C@H]1CC[C@H](Oc2ncnn3ccc([C@H]4CC[C@H](C(N)=O)CC4)c23)CC1,671.0
Cn1cc(NC(=O)c2cccc(-c3cnccc3Cl)n2)c(C(N)=O)n1,683.0
CC(C)Nc1cc(Nc2ccc3ncsc3c2)ncc1-c1nnc(-c2ccc(F)c(S(=O)(=O)NC(C)(C)C)c2)o1,675.9
Nc1nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c(-c2nc3ccccc3s2)c(=O)[nH]1,694.0
CN1CCN(c2ccc(NC(=O)c3csc(-c4cccnc4)n3)cc2)CC1,700.0
CN1CCC(c2nc(N[C@@H]3CCCNC3)c(-c3nc4ccccc4s3)c(=O)[nH]2)CC1,690.0
Cc1ccc(-n2nc(-c3ccccc3)cc2NC(=O)c2cnn3cccnc23)cc1,690.0
Cn1cc(-c2cccc(C(=O)Nc3ccccc3Cl)n2)cn1,710.0
NC(=O)[C@@H]1[C@H](Nc2nc(Nc3cc(C(=O)N4CCCC4)ccc3F)nc3ccsc23)[C@H]2C=C[C@@H]1C2,711.0
O=c1[nH]c(C2CCN(C3CCC3)CC2)nc(N[C@@H]2CCCNC2)c1-c1nc2ccccc2s1,730.0
CN1CCC(n2cc(Nc3nc(OC4(C)CC4)c4nc(-c5cn(C)cn5)ccc4n3)cn2)CC1,730.0
O=C(Nc1cc(Cl)ccc1OC(F)F)c1cnn2cccnc12,717.0
NC(=O)c1cnc(Nc2ccccc2)cc1N[C@H](CO)Cc1ccccc1,730.0
CN1CCC(CNC(=O)c2nn(C)cc2NC(=O)c2cccc(-c3ccnc(NCC4CC4)c3)n2)C1,730.0
CNC(=O)c1cnc(Nc2ccc3ncsc3c2)cc1NC,730.0
CN1CCCC(Nc2nc(N3CCOCC3)[nH]c(=O)c2-c2ccc3ccccc3n2)C1,720.0
Cn1ccc2ncnc(N[C@H]3CC[C@H](N(C)C)CC3)c21,738.0
CN(C)c1ccc(Cl)cc1NC(=O)c1cnn2cccnc12,739.0
Cc1noc(-c2cnc(Nc3ccc4c(c3)C(C)(C)OC4=O)nc2N[C@H](CO)c2ccccc2)n1,740.0
COc1ccc(N2CC3CC2CN3c2nc(N[C@@H]3CCCNC3)c(-c3ccc4ccccc4n3)c(=O)[nH]2)cc1,757.0
CC(C)Nc1cc(Nc2ccc3ncsc3c2)ncc1-c1nc(C(=O)N2CCN(c3ccc(F)cc3F)CC2)cs1,763.8
NC1CCN(c2ccc(Cl)cc2NC(=O)c2cnn3cccnc23)C1,766.0
CC(O)CNc1nc(N2CCOCC2)[nH]c(=O)c1-c1nc2ccccc2s1,780.0
O=c1[nH]c(N2CCOCC2)nc(NCCN2CCC(O)CC2)c1-c1nc2ccccc2s1,780.0
COc1ccccc1NC(=O)c1csc(-c2cccnc2)n1,800.0
O=c1[nH]c(N2CCOCC2)nc(N[C@H]2CNCC(F)(F)C2)c1-c1nc2ccccc2s1,792.0
O=C(Nc1ccc2nc(N3CCOCC3)oc2c1)c1cccc(-c2cccnc2)n1,797.0
O=C(Nc1cc(Cl)ccc1C1CCCCC1)c1cnn2cccnc12,799.0
COc1cc2cc[nH]c2cc1NC(=O)c1cnn2cccnc12,787.0
CC(C)Nc1cc(Nc2ccc3ncsc3c2)ncc1-c1nc(C(=O)NCC2CCCCC2)cs1,795.0
Cc1ccc2[nH]c(NC(=O)c3cccc([N+](=O)[O-])c3)nc2c1,800.0
CSc1ccc(Cl)cc1NC(=O)c1cnn2cccnc12,798.0
CC(C)Nc1cc(Nc2ccc3ncsc3c2)ncc1-c1ccc2cn[nH]c2c1,812.8
CN(C)[C@H]1CC[C@H](Nc2ncnc3cscc23)CC1,812.83
CC(C)Oc1cc2c(OC[C@H]3CCC(=O)N3)nccc2cc1C(N)=O,840.0
Nc1ncc(-c2ccccn2)c(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)n1,830.0
NC(=O)c1cnc(Nc2ccccc2)cc1N[C@H](CO)c1ccccc1,840.0
CC(=O)N1CCN([C@H]2CC[C@@H](Nc3ncnc4[nH]cc(C(C)C)c34)CC2)CC1,840.0
COc1cc(C(=O)NCCCO)ccc1NC(=O)c1csc2cncnc12,833.0
CN1CCC2CCN(c3nc(N[C@@H]4CCCNC4)c(-c4ccc5ccccc5n4)c(=O)[nH]3)C2C1,851.0
Cc1cc(Nc2ncc(-c3cscn3)c(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)n2)cc(C)n1,852.0
CC(C)[C@H]1C[C@@H](Nc2nc[nH]c(=O)c2-c2nc3ccccc3s2)[C@H](O)[C@@H]1O,850.0
Cc1ccc(-c2c(N[C@@H]3CCCNC3)nc(N3CCOCC3)[nH]c2=O)nc1,872.0
O=c1[nH]c(N2CCOCC2CO)nc(N[C@@H]2CCCNC2)c1-c1nc2ccccc2s1,864.0
Cc1cn2c(-c3cnn(CC(=O)NCc4cccs4)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,873.0
Cc1oc(-c2cnc(Nc3ccc4ncsc4c3)cc2NC(C)C)nc1NC(=O)OC(C)(C)C,875.0
O=c1[nH]c(NC2COC2)nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c1-c1nc2ccccc2s1,892.0
CCn1c(N2CCOCC2)nc2cc(N3CCC(CO)CC3)c(NC(=O)c3cnn4cccnc34)cc21,910.0
CN1[C@@H]2CC[C@H]1CC(Nc1cccc(-c3cnc4ccccn34)n1)C2,914.0
Cc1cc2sc(-c3c(N[C@@H]4C[C@H](CO)[C@@H](O)[C@H]4O)nc(N4CCOCC4)[nH]c3=O)nc2c(C)n1,923.0
Cc1cc(Nc2ncc(-n3cccn3)c(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)n2)cc(C)n1,932.0
CCOC(=O)c1nc(-c2cnc(Nc3ccc4ncsc4c3)cc2NC(C)C)sc1C,960.7
CCc1nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c(-c2nc3ccccc3s2)c(=O)[nH]1,972.0
Cc1cc(Nc2ncc(-c3nc4ccccc4s3)c(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)n2)cc(C)n1,1000.0
C=CCn1c(NC(=O)c2cccc([N+](=O)[O-])c2)nc2ccccc21,1000.0
Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(CN3CCC(F)(F)C3)ns2)n1.Cl,1000.0
Cc1cc(Nc2ncc(-c3nc4ccccc4s3)c(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)n2)ccn1,1000.0
COCCn1c(NC(=O)c2cccc([N+](=O)[O-])c2)nc2ccccc21,1000.0
O=C(Nc1ccccc1OC(F)F)c1csc(-c2cccnc2)n1,1000.0
CCOC(=O)CCn1c(NC(=O)c2cccc([N+](=O)[O-])c2)nc2ccccc21,1000.0
CC(C)n1c(NC(=O)c2cccc([N+](=O)[O-])c2)nc2ccccc21,1000.0
O=C(Nc1cccc(NCCO)c1N1CCCCC1)c1cnn2cccnc12,1029.0
Cc1ncoc1COc1ccc(Cl)cc1NC(=O)c1csc2cncnc12,1050.0
Cc1nc(N)nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c1-c1nc2ccccc2s1,1060.0
Cc1ccc2c(c1)ncn2-c1cccc(NC2CCNCC2)n1,1085.0
COc1ccc2c(c1)C(=O)N(c1nc(C(=O)Nc3cnccc3N3CCNCC3)cs1)C2,1100.0
Cn1cc(NC(=O)c2cccc(-c3ccc(N4CCOCC4)nc3)n2)c(C(N)=O)n1,1100.0
Cn1cc(NC(=O)c2cncc(-c3ccnc(NCC4CC4)c3)c2)c(C(N)=O)n1,1100.0
NC(=O)c1cnc(N[C@H]2CC[C@H](N)CC2)c2nc(-c3ccc(Cl)cc3)cn12,1100.0
O=c1[nH]c(NC2CCC2)nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c1-c1nccs1,1114.0
Cn1nccc1Nc1cccc(-c2cnc3ccccn23)n1,1134.0
Nc1ncc(-c2cnc3ccccn23)c(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)n1,1140.0
Cc1cn2c(-c3cnn(CC(=O)Nc4ccncc4)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,1142.0
c1ccc(Nc2cccc(-c3cnc4ccccn34)n2)cc1,1156.0
OC[C@H]1C[C@@H](Nc2cc(Nc3ccc(F)cc3)ncc2-c2nc3ccccc3s2)[C@H](O)[C@@H]1O,1140.0
COC(=O)N1CCN([C@H]2CC[C@H](Nc3ncnn4ccc([C@H](C)CC(=O)N(C)C)c34)CC2)CC1,1202.26
CN1CCCC(Nc2nc(N3CCOCC3)[nH]c(=O)c2-c2nc3ccccc3s2)C1,1200.0
COc1ccc(NC(=O)c2csc(-c3cccnc3)n2)c(OC)c1,1200.0
O=c1[nH]c(N[C@@H]2c3ccccc3C[C@@H]2O)nc(N[C@@H]2CCCNC2)c1-c1nc2ccccc2s1,1200.0
c1ccn2c(-c3ccnc(OC4CCNCC4)n3)cnc2c1,1189.0
Cc1cc2ncnc(N[C@H]3CC[C@H](N(C)C)CC3)c2cc1C,1200.0
CC1(C)Cc2cc(NC(=O)c3cnn4cc(C(F)F)cnc34)c(N3CCOCC3)cc2O1,1200.0
O=C(Nc1ccccc1-c1ccccc1)c1cnn2cccnc12,1224.0
Cc1cn2c(-c3cnn(CC(=O)Nc4ccncc4F)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,1219.0
Cc1cnc(-c2c(N[C@@H]3CCCNC3)nc(N3CCOCC3)[nH]c2=O)s1,1271.0
O=C(Nc1cc2ccc(N3CCOCC3)nc2cc1N1CCCCC1)c1cnn2cccnc12,1300.0
